5.442651593977825e-25	2.128852708601907e-17	2.128852763028415e-17
3.470397971417064e-24	6.732023649374071e-17	6.732023534312508e-17
2.2128298811817526e-23	2.1288529825244147e-16	2.1288527630284153e-16
1.4109667315911388e-22	6.732025395986223e-16	6.732023534312493e-16
8.996747262802637e-22	2.128854096216736e-15	2.1288527630284147e-15
5.7365960159435964e-21	6.7320324972226055e-15	6.732023534312508e-15
3.657825755115005e-20	2.128858624178143e-14	2.128852763028415e-14
2.3323394601252584e-19	6.732061368863201e-14	6.732023534312492e-14
1.4871696251934776e-18	2.1288770336025183e-13	2.128852763028415e-13
9.482639778256453e-18	6.73217875287712e-13	6.732023534312507e-13
4.1740902024303943e-17	1.6910221198962245e-12	1.690953606709265e-12
1.7566112995991585e-16	4.247893833994287e-12	4.2475948387068214e-12
7.042651760873716e-16	1.0670893889678823e-11	1.066962261989806e-11
9.470034674107613e-16	1.343299153748492e-11	1.3431176709901177e-11
2.5840463505123456e-15	2.6800075913245067e-11	2.679492013733212e-11
6.902194886072348e-15	5.348740381956352e-11	5.347297104527048e-11
1.8115335391048218e-14	1.0675285014709953e-10	1.0671308445072037e-10
4.6890987433687436e-14	2.1299653127641482e-10	2.1288866261091602e-10
1.2021667899665795e-13	4.2503894445819537e-10	4.247502324332643e-10
1.5734771436081445e-13	5.35114865595351e-10	5.347163110702221e-10
2.9333878083516447e-13	8.483680382498978e-10	8.476114926422157e-10
5.454408638119787e-13	1.3445379396736069e-9	1.343107072200333e-9
7.435210718651898e-13	1.6930497721351834e-9	1.691083516183671e-9
9.068472070508831e-13	1.9628728493558037e-9	1.9604626830300044e-9
1.2353002065863894e-12	2.5986806672343426e-9	2.5951474982287624e-9
2.2905274967607685e-12	4.119900769302872e-9	4.113324197217757e-9
4.2425179106669585e-12	6.7442591760382376e-9	6.7315371435952894e-9
7.854780613891882e-12	1.0692989839530566e-8	1.0669474568050531e-8
1.0195728527248015e-11	1.2999311058473996e-8	1.2968802258461661e-8
1.3869216022053019e-11	1.636873353052337e-8	1.632725060915573e-8
1.8871641639978663e-11	2.1353400092749077e-8	2.1294424788047904e-8
2.5660390588711445e-11	2.6883905951326487e-8	2.6803989295095168e-8
3.4898131200647564e-11	3.3854074173783556e-8	3.374572573645117e-8
4.507225097792613e-11	4.1014005151559285e-8	4.0874401701901764e-8
6.129682074664824e-11	5.367269689332815e-8	5.3473976952139597e-8
8.333774571547829e-11	6.75829659893218e-8	6.731434976457573e-8
1.0712537797350484e-10	8.159560911248334e-8	8.12518378973201e-8
1.4566098208567498e-10	1.0718684093251304e-7	1.0669678300171385e-7
1.9808020805321113e-10	1.3500475350875823e-7	1.3434378549166768e-7
2.611057287974147e-10	1.6612030953680492e-7	1.6525501478814113e-7
2.6920901003595514e-10	1.7678437354125229e-7	1.7584673066131086e-7
3.660882390656166e-10	2.29275861914231e-7	2.2796698078446884e-7
4.676493639219903e-10	2.7555675820957464e-7	2.73900878863796e-7
5.207708742635333e-10	2.98747465028957e-7	2.969110287471881e-7
5.924398949955133e-10	3.395525284544734e-7	3.373911233245981e-7
8.054661551109212e-10	4.422039337813269e-7	4.3917858950925395e-7
1.0473040818522508e-9	5.386187322454208e-7	5.347355770321751e-7
