2.1929112285509697e-9	1.9250747399425185e-6	1.919015834051256e-6
2.5187897713829915e-9	2.3677132469922747e-6	2.3604189314720397e-6
2.268815823142268e-8	0.000013569412386188508	0.000013432841719435188
4.67232126129482e-8	0.000027165253506016223	0.000026865683385139006
8.456738508945212e-8	0.00004077832188831342	0.00004029852507770851
1.3059434483089653e-7	0.000054405678091966073	0.00005373136677027801
1.833433141862044e-7	0.00006804549126783959	0.00006716420846284751
2.4222644227515625e-7	0.00008169652170640269	0.00008059705015541702
3.0700044471356714e-7	0.0000953578870280591	0.00009402989184798652
3.7760960314124655e-7	0.00010902894081973721	0.00010746273354055602
4.541131342106406e-7	0.0001227092005250653	0.00012089557523312554
5.366454715597586e-7	0.00013639830269765004	0.00013432841692569502
6.253926199061223e-7	0.0001500959737064601	0.00014776125861826455
7.205772698405808e-7	0.00016380200784534368	0.00016119410031083405
8.22449127384746e-7	0.00017751625477819305	0.00017462694200340355
9.312784273259552e-7	0.00019123860634027106	0.00018805978369597305
1.0473515197096958e-6	0.00020496899042175303	0.00020149262538854255
1.1691191925547586e-6	0.00021870736388551165	0.00021492546708111205
1.2942103943445421e-6	0.0002298822581900449	0.00022835830877368155
1.4447396534534416e-6	0.00024350586436089312	0.00024179115046625107
1.6087251209257969e-6	0.00025714234728615613	0.00025522399215882055
1.787390088431013e-6	0.0002707917069658339	0.00026865683385139005
1.9817968882083103e-6	0.00028445072421132275	0.00028208967554395955
2.1931044281550204e-6	0.00029812583739983014	0.0002955225172365291
2.4224716161684736e-6	0.0003118138273427523	0.0003089553589290986
2.6710251682599647e-6	0.0003255243516059003	0.0003223882006216681
2.9398918004407874e-6	0.0003392380950576521	0.0003358210423142376
3.230133844950162e-6	0.0003529518385094038	0.0003492538840068071
3.543038977229568e-6	0.0003666977738471925	0.0003626867256993766
3.879766105176336e-6	0.0003804437091849812	0.0003761195673919461
4.241280985371575e-6	0.0003942218364088069	0.0003895524090845156
4.628871293256765e-6	0.00040803215551866957	0.0004029852507770851
5.043824704273385e-6	0.00042184247462853224	0.0004164180924696546
5.4867850561421725e-6	0.0004356527937383949	0.0004298509341622241
5.9590400243046095e-6	0.00044949530473429455	0.0004432837758547936
6.462199203062543e-6	0.0004633378157301942	0.0004567166175473631
6.9969064301367125e-6	0.0004772125186121308	0.0004701494592399326
7.564449380968597e-6	0.0004910872214940674	0.00048358230093250215
8.166115730999676e-6	0.0005049941162620409	0.0004970151426250716
8.80287123681106e-6	0.0005189332029160515	0.0005104479843176411
9.475681654983857e-6	0.0005328722895700621	0.0005238808260102106
0.000010186156579819914	0.0005468435681101096	0.0005373136677027801
0.000010934939849039974	0.0005608148466501572	0.0005507465093953496
0.000011723641056945884	0.0005748183170762417	0.0005641793510879191
0.000012552904041258384	0.0005888539793883632	0.0005776121927804886
0.000013424338396279321	0.0006028896417004847	0.0005910450344730582
0.000014338587959729437	0.0006169253040126062	0.0006044778761656276
0.00001529726232591058	0.0006310253500968016	0.0006179107178581972
0.000016301327251403858	0.000645125396180997	0.0006313435595507666
0.000017352070411650752	0.0006592576341512295	0.0006447764012433362
0.000018450135644372	0.0006733898721214619	0.0006582092429359056
0.00001959713254386945	0.0006875543019777313	0.0006716420846284752
0.00002201474318524634	0.0007159475454623441	0.0006985077680136142
0.000024663169649508347	0.000744083253858661	0.0007253734513987532
0.000027554001015628785	0.0007724443054572368	0.0007522391347838922
0.00003070429898320725	0.0008011272759161823	0.0007791048181690312
0.00003415237189662773	0.0008297780544890908	0.0008059705015541702
0.00003788984986552064	0.0008584288330619994	0.0008328361849393092
0.00004196534263780179	0.0008873693386092407	0.0008597018683244482
0.0000463563158932453	0.0009162776522704451	0.0008865675517095872
0.000051088523140680755	0.0009454756929059822	0.0009134332350947262
0.000056219909774974714	0.0009746737335415194	0.0009402989184798652
0.0000617215030986939	0.0010041293092653523	0.0009671646018650043
0.00006765124850670486	0.001033874611963518	0.0009940302852501433
0.0000740091459990076	0.0010636199146616839	0.0010208959686352822
0.00008079519557560212	0.0010933330254738127	0.0010477616520204213
0.000088035150745318	0.001123335863260274	0.0010746273354055602
0.00009576120339419222	0.0011535962361350315	0.0011014930187906993
0.00010400232621965804	0.0011841463359841217	0.0011283587021758382
0.00011272632733567852	0.0012149217790354706	0.0011552243855609773
0.0001219621794396869	0.0012457294139728565	0.0011820900689461164
0.00013176782792654977	0.0012767945839985383	0.0012089557523312553
0.00014211751928743752	0.0013081494809985528	0.0012358214357163944
0.00015306597972861302	0.0013394721861125303	0.0012626871191015333
0.000164584236552643	0.0013713421532891364	0.0012895528024866724
0.0001767270159657903	0.0014032443123517795	0.0013164184858718113
0.00018947178364782906	0.0014356293497049773	0.0013432841692569504
0.00020287004661641845	0.001468046578944212	0.0013701498526420893
0.00021692502406016212	0.0015007213432717426	0.0013970155360272284
0.0002316367159790601	0.0015339433696619019	0.0014238812194123673
0.00024705984857937527	0.0015671653960520609	0.0014507469027975064
0.0002800179015040312	0.0016346395891855623	0.0015044782695677844
0.00031587966254922233	0.0017034980334186538	0.0015582096363380624
0.00035494773544369633	0.0017733866180049285	0.0016119410031083404
0.00039711910615213475	0.001844916988779089	0.0016656723698786184
0.0004427350086665296	0.0019174774999064328	0.0017194037366488964
0.0004917954429868809	0.001991937332309958	0.0017731351034191744
0.0005442360253411146	0.002067749223927036	0.0018268664701894524
0.0006007005934499704	0.0021448809828716305	0.0018805978369597304
0.0006608350365670413	0.0022241695981807023	0.0019343292037300086
0.0007249934654387343	0.00230477808081729	0.0019880605705002866
0.0007931114962929753	0.002387285884730059	0.0020417919372705644
0.0008655432398761711	0.002471660818032973	0.0020955233040408426
0.0009425140393905805	0.002557902880726031	0.0021492546708111204
0.0010237663597479076	0.0026463017997835673	0.0022029860375813986
0.0011095899279224854	0.002737372645382172	0.0022567174043516764
0.0011999525520282768	0.0028284112990947397	0.0023104487711219546
0.0012951761509256514	0.0029221862631204506	0.002364180137892233
0.0013955182597029053	0.0030212728883422624	0.0024179115046625106
0.0015007213432717426	0.003120359513564074	0.002471642871432789
0.001611042936720459	0.00321951052255796	0.0025253742382030666
0.0017268049589094245	0.003323812233317762	0.002579105604973345
0.0018479752179526017	0.003431011213820892	0.0026328369717436226
0.001974553713849991	0.0035407855452069797	0.002686568338513901
0.002106540446601592	0.0036505598765930675	0.0027402997052841786
0.002244514870156071	0.0037658068286054412	0.002794031072054457
0.0023882194494251312	0.003881053780617815	0.0028477624388247346
0.0025378795276110324	0.004001451434396105	0.002901493805595013
0.002693527296599811	0.004124746357917723	0.0029552251723652906
0.0028566113912631306	0.00424804128143934	0.003008956539135569
0.003021981109835076	0.004376486906726874	0.0030626879059058466
0.0031987145641780737	0.004507829801757735	0.0031164192726761248
0.003378216520720251	0.004641748047671555	0.003170150639446403
0.0035665390540365605	0.004781138914211661	0.0032238820062166808
0.0037603342079791553	0.004920207861891397	0.003277613372986959
0.0039628211711517335	0.005065071349057789	0.0033313447397572368
0.00416788348520727	0.005212188268246768	0.003385076106527515
0.004384856797096488	0.005362202457179076	0.0034388074732977928
0.004606980810751621	0.005514791996994342	0.003492538840068071
0.00483522128275378	0.005672854157435894	0.0035462702068383488
0.005071831645125553	0.0058334916687604035	0.003600001573608627
0.00531681189786694	0.005999601800711199	0.0036537329403789048
0.005567908608955352	0.0061657119326619944	0.003707464307149183
0.005827375210413378	0.006339870036122034	0.0037611956739194608
0.006092314432497689	0.006514028139582074	0.003814927040689739
0.006368842733555312	0.00669333694480803	0.003868658407460017
0.006651165574099591	0.0068781183706602715	0.003922389774230295
0.006939282954130525	0.007065797066255841	0.003976121141000573
0.007238345575414032	0.007255729193873998	0.004029852507770851
0.0075464219247878914	0.007451455860978813	0.004083583874541129
0.007859970894788036	0.007649757878966584	0.004137315241311407
0.008185108943761493	0.00785321059872027	0.004191046608081685
0.008515719613361235	0.008062135939100245	0.004244777974851963
0.008855022092190962	0.008273636630363177	0.004298509341622241
0.009205591731133628	0.008490609942252394	0.004352240708392519
0.009561955909562953	0.008713055874767898	0.004405972075162797
0.00992701189722226	0.00893807715816636	0.004459703441933075
0.010303335044994507	0.009165673792447778	0.004513434808703353
0.01068802808313637	0.009401318398238443	0.004567166175473631
0.011078515660764888	0.009639538354912065	0.004620897542243909
0.011483489587110044	0.009883552851072341	0.004674628909014187
0.011893936134081486	0.010132396130138166	0.004728360275784466
0.012313074490282913	0.010384136678947317	0.004782091642554743
0.012743480006597281	0.010644247118126083	0.004835823009325021
0.013182577332141633	0.010906610989327437	0.004889554376095299
0.013630366466915967	0.011174447481155075	0.004943285742865578
0.014086203573199545	0.011444859323865672	0.004997017109635855
0.014553951677316806	0.011723641056945884	0.005050748476406133
0.015027172402060352	0.012007573491792012	0.005104479843176411
0.01551166028691684	0.012294081277521096	0.00515821120994669
0.016007737250746636	0.012586061683876468	0.005211942576716967
0.016509608754063092	0.012883192791997755	0.005265673943487245
0.017022747417492486	0.013188693790488657	0.005319405310257523
0.017544577890151868	0.013496770139862517	0.005373136677027802
